"id";"mapId";"player";"datetime";"medal";"timeSpent";"mapper";"styles";"skipType";"atTime";"finalTime";"currentMedalCount";"freeSkipCount";"pbBeforeFin";"mapTitle";"currentGoldCount"
633;135942;"Scrapie98";"2025-01-10 16:46:36.288346";"at";317934;"RaiiNTM";"Bobsleigh,";"noskip";53978;51778;218;3;-1;"sade#5";61
634;22268;"Scrapie98";"2025-01-10 16:47:20.112302";"at";39017;"BigBang1112";"Race,";"noskip";36752;35411;219;3;-1;"TM2 Stadium C08";61
635;149450;"Scrapie98";"2025-01-10 16:50:36.620481";"gold";192016;"ar.....";"Altered Nadeo,";"noskip";6523;6958;219;3;7664;"Fall 2023 - 10 (SITF)";62
636;171537;"Scrapie98";"2025-01-10 16:53:13.552302";"at";152664;"Dark_Kirby_TM";"Race,Dirt,RallyCar,";"noskip";41376;41308;220;3;42738;"Kirbys Summer 2024 - 10 - Rally";62
637;136877;"Scrapie98";"2025-01-10 16:54:05.206925";"at";47802;"JJjoker57";"LOL,";"noskip";24869;13202;221;3;-1;"RMC free 1203";62
638;174763;"Scrapie98";"2025-01-10 16:58:34.352995";"gold";265363;"kernsche1";"LOL,SnowCar,";"noskip";32587;33272;221;3;35840;"WHYAskSnow 004";63
639;112171;"Scrapie98";"2025-01-10 16:59:10.438757";"gold";31663;"illancup";"Race,";"noskip";23967;25470;221;3;-1;"Ruikuli";64
640;136816;"Scrapie98";"2025-01-10 17:00:58.428311";"at";95334;"Tona";"LOL,Scenery,Signature,";"noskip";38488;36900;222;3;40452;"Laserhawk - Mega Drive";64
641;84788;"Scrapie98";"2025-01-10 17:02:23.324337";"at";47747;"VellVee";"Tech,Mini,Remake,";"noskip";13162;13048;223;3;13290;"Mafuana [TMNF]";64
642;26158;"Scrapie98";"2025-01-10 17:05:57.062157";"at";207480;"lucidluzzi";"LOL,Stunt,";"noskip";69145;68211;224;3;69523;"﻿Drunter und Drüber";64
643;28476;"Scrapie98";"2025-01-10 17:07:43.239429";"at";101298;"MNRN";"Race,";"noskip";48256;46545;225;3;-1;"﻿flash³";64
644;190767;"Scrapie98";"2025-01-10 17:09:24.449872";"gold";97079;"r4diaxo";"Mini,Mixed,Bugslide,";"noskip";28738;30695;225;3;-1;"Entretenimento em demasia =D";65
645;83475;"Scrapie98";"2025-01-10 17:14:33.351485";"gold";305059;"VANTORICADRU";"LOL,Mini,Sausage,";"noskip";12734;12777;225;3;13303;"imminent tkt";66
646;186489;"Scrapie98";"2025-01-10 17:18:16.548634";"at";219037;"TheMaster1127";"Tech,Dirt,Bugslide,";"noskip";78603;77130;226;3;99587;"WICKED #10";66
647;154779;"Scrapie98";"2025-01-10 17:19:06.197559";"at";45736;"TwisstedSmiley";"Mini,";"noskip";12660;12394;227;3;13396;"Out of Gas #9";66
648;27634;"Scrapie98";"2025-01-10 17:19:25.462684";"at";15625;"VANTORICADRU";"LOL,Mini,";"noskip";6217;6190;228;3;-1;"1 lot de 3 paires";66
649;80574;"Scrapie98";"2025-01-10 17:20:28.068934";"at";58514;"billyrim";"Ice,Mini,Bobsleigh,";"noskip";14448;14228;229;3;14522;"Discreet Bob #3";66
650;181602;"Scrapie98";"2025-01-10 17:22:11.079621";"at";98893;"LogicEngineer";"Mini,";"noskip";18832;18758;230;3;18958;"Illogical - 42";66
651;97851;"Scrapie98";"2025-01-10 17:24:13.555439";"at";117753;"Koble";"RPG,Platform,Mini,";"noskip";36204;34616;231;3;-1;"Concrete - 11";66
652;178702;"Scrapie98";"2025-01-10 17:25:49.790834";"at";92356;"mnnip";"LOL,";"noskip";35018;33264;232;3;-1;"just exploring map editor (1st map ;-( )";66
653;172124;"Scrapie98";"2025-01-10 17:27:29.190196";"gold";95516;"Zynplexity";"Race,";"noskip";21768;22348;232;3;-1;"Lupiform";67
654;67466;"Scrapie98";"2025-01-10 17:28:23.437943";"at";47023;"ChiefDelphi";"LOL,";"noskip";28178;17285;233;3;-1;"   much path such tree wow";67
655;83322;"Scrapie98";"2025-01-10 17:29:18.180165";"gold";48932;"Physh";"Dirt,Transitional,";"noskip";40908;43069;233;3;-1;"Astral Dusk";68
656;129712;"Scrapie98";"2025-01-10 17:29:59.201422";"at";36822;"Lotepus";"Stunt,Reactor,Scenery,";"noskip";8699;8632;234;3;-1;"Build challenge s314ke";68
657;177509;"Scrapie98";"2025-01-10 17:30:28.321747";"at";25345;"chrizzyboyyt";"Wood,";"noskip";18317;15424;235;3;-1;"#28";68
658;16038;"Scrapie98";"2025-01-10 17:31:47.912669";"at";75602;"Captain_Paprika";"Tech,SpeedFun,";"noskip";34535;34197;236;3;-1;"Below the Hill";68
659;140685;"Scrapie98";"2025-01-10 17:36:57.184046";"skip";305056;"tv_king";"Reactor,";"freeskip";13587;-1;236;2;-1;"reactor #3";68
660;68460;"Scrapie98";"2025-01-10 17:39:48.226973";"at";165521;"Mac_ancheez";"SpeedFun,Dirt,Grass,";"noskip";36303;36208;237;2;37273;"Butter Kraft Mac";68
661;114853;"Scrapie98";"2025-01-10 17:40:31.167679";"at";38782;"BigFootDong";"Educational,";"noskip";30901;29697;238;2;-1;"Yellow Toad";68
662;164462;"Scrapie98";"2025-01-10 17:44:15.130968";"gold";220149;"Yoshyy.";"Reactor,Plastic,";"noskip";33458;35817;238;2;45874;"Chaotic Pizza Diner";69
663;115251;"Scrapie98";"2025-01-10 17:45:22.368411";"at";63358;"FanOfSkofus";"Reactor,Mini,Grass,";"noskip";12282;11060;239;2;-1;"Bad Mapz - Under 15s - 058";69
664;64173;"Scrapie98";"2025-01-10 17:45:50.328627";"at";24289;"krustenkaese90";"FullSpeed,Dirt,";"noskip";21033;20870;240;2;-1;"WRM12";69
665;27949;"Scrapie98";"2025-01-10 17:47:24.244087";"at";89946;"drefargraykiym";"Endurance,Mixed,Obstacle,";"noskip";23628;23280;241;2;-1;"Shattered Track";69
666;143631;"Scrapie98";"2025-01-10 17:49:34.56074";"at";126555;"Damel";"LOL,SnowCar,";"noskip";53708;28186;242;2;-1;"idm ruinin ur day #368";69
667;48648;"Scrapie98";"2025-01-10 17:52:04.571246";"at";143350;"MNRN";"FullSpeed,SpeedFun,SpeedDrift,";"noskip";38950;38788;243;2;39733;"﻿Snake fs²";69
668;184613;"Scrapie98";"2025-01-10 17:52:24.744717";"at";16608;"Zai";"Reactor,";"noskip";13201;13197;244;2;-1;"KEKL - ReactorThought";69
669;91972;"Scrapie98";"2025-01-10 17:54:25.956904";"gold";115581;"omay";"Competitive,Mixed,";"noskip";38288;38868;244;2;46688;"Okayge | 3";70
670;17528;"Scrapie98";"2025-01-10 17:56:56.379487";"at";144488;"MimicTM";"Scenery,";"noskip";52841;51911;245;2;58976;"Ascending Journey";70
671;175405;"Scrapie98";"2025-01-10 17:59:28.496618";"at";147922;"Winderix";"Remake,";"noskip";27603;27581;246;2;27708;"TMNF B07 Race Revitalized";70
672;67517;"Scrapie98";"2025-01-10 18:00:41.535541";"at";68693;"ArkesTM";"Race,MultiLap,";"noskip";46664;44422;247;2;-1;"NewNations C01";70
673;180082;"Scrapie98";"2025-01-10 18:00:55.129027";"skip";9509;"Hannofagasta";"Altered Nadeo,";"freeskip";68604;-1;247;1;-1;"WetDesert - Antiboost";70
674;186984;"Scrapie98";"2025-01-10 18:03:39.746343";"at";159005;"Tway_YT";"Tech,SpeedTech,Scenery,";"noskip";38742;38665;248;1;39318;"Ephemeral";70
675;189353;"Scrapie98";"2025-01-10 18:05:44.584229";"gold";120886;"ScrubbyRando";"Plastic,Wood,";"noskip";7853;7972;248;1;9765;"Wood Cheese #1";71
676;169709;"Scrapie98";"2025-01-10 18:06:24.031";"at";35238;"QuaxeN";"Mini,";"noskip";15200;15085;249;1;-1;"[mini-tech] Sakura #1";71
677;139829;"Scrapie98";"2025-01-10 18:06:59.789072";"at";31338;"Limbdivision";"Stunt,";"noskip";13936;13699;250;1;-1;"spiral time";71
678;4222;"Scrapie98";"2025-01-10 18:08:00.667244";"at";56741;"blurious";"Tech,Scenery,Endurance,";"noskip";53779;53027;251;1;-1;"The Climb";71
679;173185;"Scrapie98";"2025-01-10 18:08:45.546078";"at";41174;"Bapdada";"Altered Nadeo,RallyCar,";"noskip";11950;11913;252;1;-1;"Summer 2020 - 03 Rally Reactor Down";71
680;117612;"Scrapie98";"2025-01-10 18:08:53.960429";"at";4455;"Zai";"Scenery,";"noskip";1477;1477;253;1;-1;"﻿128³ Sunset Void Base Console";71
681;206860;"Scrapie98";"2025-01-10 18:10:28.374144";"at";90819;"Glossy.KPR";"Bobsleigh,";"noskip";10208;10200;254;1;10292;"Glossy u10s 028";71
682;36752;"Scrapie98";"2025-01-10 18:12:54.992563";"at";141351;"Rexasaurus";"Competitive,Mini,Plastic,";"noskip";27362;27135;255;1;33292;"NAFC - Blue Garbage";71
683;176889;"Scrapie98";"2025-01-10 18:15:03.201194";"at";124198;"Phil42";"Tech,";"noskip";24582;24455;256;1;25028;"Just Something 15";71
684;45836;"Scrapie98";"2025-01-10 18:19:42.692745";"at";275157;"taraaf";"LOL,ZrT,";"noskip";132318;120039;257;1;-1;"Panne des sens ! (wot56)";71
685;84110;"Scrapie98";"2025-01-10 18:21:02.297551";"at";68558;"taraaf";"LOL,";"noskip";33867;28089;258;1;-1;"Refused shitfest - Glory hole";71
686;69371;"Scrapie98";"2025-01-10 18:23:39.709581";"at";151397;"AlHeckx";"MultiLap,Scenery,Remake,";"noskip";80942;79645;259;1;-1;"[SNES] Donut Plains 2";71
687;142465;"Scrapie98";"2025-01-10 18:25:16.766939";"at";92998;"OctagonCR";"Tech,";"noskip";40894;40150;260;1;47181;"just some old route I found, sick or garbage?";71
688;85788;"Scrapie98";"2025-01-10 18:26:26.113896";"at";65296;"alexvz901";"Bumper,";"noskip";48066;35233;261;1;-1;"peopbaan";71
689;33330;"Scrapie98";"2025-01-10 18:29:29.924625";"gold";178172;"jurix99";"Mixed,";"noskip";50528;52831;261;1;54041;"﻿Voluptée";72
690;128524;"Scrapie98";"2025-01-10 18:31:51.014407";"gold";136536;"Gullo";"Dirt,Mixed,";"noskip";37155;38524;261;1;46266;"Venere";73
691;170694;"Scrapie98";"2025-01-10 18:33:57.690705";"at";122419;"gderio";"Dirt,Bugslide,";"noskip";37977;34566;262;1;-1;"dirtwall";73
692;87311;"Scrapie98";"2025-01-10 18:34:23.047196";"at";21667;"Symonie_";"Mini,";"noskip";4926;4912;263;1;4974;" SS - 03";73
693;53361;"Scrapie98";"2025-01-10 18:37:37.307194";"at";189782;"Cephyric";"Tech,";"noskip";39548;39210;264;1;44394;"If Ceph built tech it'd probably look like this";73
694;43892;"Scrapie98";"2025-01-10 18:38:47.672791";"at";66299;"TheBussybird";"Mini,";"noskip";20242;20128;265;1;20848;" mini # 24";73
695;38970;"Scrapie98";"2025-01-10 18:40:06.484353";"at";74939;"Yannex";"Race,Signature,";"noskip";17624;17070;266;1;22945;"Edelweisscup-118";73
696;206795;"Scrapie98";"2025-01-10 18:42:10.262107";"gold";112522;"Pac042";"Competitive,Mixed,";"noskip";36705;37870;266;1;47342;"AVL Status Quo";74
697;193023;"Scrapie98";"2025-01-10 18:43:50.519543";"at";95336;"OniiMike";"Water,Plastic,Altered Nadeo,";"noskip";30972;30777;267;1;31975;"Wet Plastic Summer 2024 - 01";74
698;104523;"Scrapie98";"2025-01-10 18:44:26.478055";"skip";31677;"Damel";"LOL,Water,";"freeskip";14759;-1;267;0;31975;"idm ruinin ur day #176";74
699;86778;"Scrapie98";"2025-01-10 18:45:36.65807";"at";64569;"ZeeLeit";"Race,MultiLap,Nascar,";"noskip";62348;60558;268;0;-1;"Atari's Speedway TOTD Ver";74
700;108656;"Scrapie98";"2025-01-10 18:45:44.191145";"at";3302;"tr4pxc";"FullSpeed,LOL,";"noskip";89;89;269;0;-1;"real fastest map";74
701;93428;"Scrapie98";"2025-01-10 18:49:28.615127";"gold";220816;"AraiKay";"LOL,Ice,Mini,";"noskip";16815;17127;269;0;18895;"Dumb Map Made This Morning 37";75
702;189383;"Scrapie98";"2025-01-10 18:50:36.539926";"at";61457;"ollieoxiclean";"Minigame,";"noskip";69356;50941;270;0;-1;"#10 - Bingo";75
703;142430;"Scrapie98";"2025-01-10 18:52:33.924079";"gold";113507;"pyska";"SpeedFun,Wood,";"noskip";29498;31796;270;0;42505;"F2P-Represent-0077";76
704;190528;"Scrapie98";"2025-01-10 18:53:44.289004";"gold";54866;"DoogieMD";"Ice,";"noskip";45345;48914;270;0;-1;"EIC-III | Shrine";77
705;106451;"Scrapie98";"2025-01-10 18:54:53.755183";"gold";64990;"Bardo";"Race,Tech,Competitive,";"noskip";49920;51645;270;0;-1;"Storm D04";78
706;150444;"Scrapie98";"2025-01-10 18:55:50.751047";"gold";50836;"spongypoo";"SpeedFun,Dirt,Transitional,";"noskip";44401;46168;270;0;-1;"route12";79
707;163966;"Scrapie98";"2025-01-10 18:56:30.991168";"at";36676;"mooveX";"Fragile,Mini,Grass,";"noskip";15667;15141;271;0;15802;"GSB 2";79
708;204003;"Larstm";"2025-01-10 19:56:50.527803";"at";18166;"ValuedRise";"Competitive,Stunt,";"noskip";4824;4821;190;4;5084;"onejump";-1
709;101957;"Larstm";"2025-01-10 19:57:53.617103";"at";58059;"SUP_Bras_Patate";"Race,";"noskip";16832;16692;191;4;16980;"BPM - Random Spring 2023 - 01";-1
710;106284;"Larstm";"2025-01-10 19:59:48.74278";"gold";108923;"Shulti9";"Tech,Mixed,";"noskip";32971;34558;191;4;39988;"A Geary Feelin'";69
711;91774;"Larstm";"2025-01-10 20:00:55.134668";"at";61977;"Ezio414";"LOL,";"noskip";38848;32254;192;4;-1;"MagPipe 2";69
712;111973;"Larstm";"2025-01-10 20:01:24.741529";"at";25454;"Biobolical";"Tech,Mini,Pathfinding,";"noskip";9511;9357;193;4;9774;"Two Way";69
713;51327;"Larstm";"2025-01-10 20:04:43.891638";"at";193459;"BoomerSage";"Competitive,Ice,Water,";"noskip";45059;44039;194;4;45099;"around we go again";69
714;210294;"Larstm";"2025-01-10 20:05:44.399202";"gold";52830;"SKY.V2";"Tech,";"noskip";19865;20648;194;4;23588;"MTSPixel-M | SHIFT PT 3";70
715;1057;"Larstm";"2025-01-10 20:06:26.95815";"at";38315;"hulkkozen";"Race,";"noskip";36596;34796;195;4;-1;"Beginening";70
716;16709;"Larstm";"2025-01-10 20:07:15.430358";"at";44226;"floridash";"Tech,";"noskip";47602;40435;196;4;-1;"Hot Track";70
717;119535;"Larstm";"2025-01-10 20:08:15.907364";"at";55606;"LovemasterTM";"Mixed,";"noskip";35240;32911;197;4;-1;"A Track for : Kappatac";70
718;42923;"Larstm";"2025-01-10 20:10:32.98148";"gold";129269;"guzik94";"Tech,SpeedTech,Transitional,";"noskip";55838;57775;197;4;62692;"Spooky";71
719;90610;"Larstm";"2025-01-10 20:13:40.367976";"at";181580;"orbittall";"Scenery,Mixed,";"noskip";48078;47571;198;4;48526;"Geometric Valley";71
720;100197;"Larstm";"2025-01-10 20:18:00.768893";"at";256065;"BloodForNoxus";"LOL,Fragile,";"noskip";12772;10667;199;4;15242;"Balance of Power";71
721;20328;"Larstm";"2025-01-10 20:18:57.899384";"at";51790;"MNRN";"SpeedFun,";"noskip";49093;48161;200;4;-1;"Tower#";71
722;195922;"Larstm";"2025-01-10 20:19:18.574542";"at";15941;"psychøsys";"Mini,";"noskip";12622;11918;201;4;-1;"Lost Gate CP1 End";71
723;46538;"Larstm";"2025-01-10 20:20:22.391689";"at";58847;"AedanBryant";"Remake,";"noskip";25645;25435;202;4;27855;"Supersized Training - 22";71
724;26118;"Larstm";"2025-01-10 20:21:32.246657";"at";65656;"minced_";"LOL,Trial,";"noskip";27247;26202;203;4;-1;"RNG #05";71
725;149986;"Larstm";"2025-01-10 20:22:12.826364";"at";36397;"ArEyeses";"Altered Nadeo,";"noskip";33086;32498;204;4;-1;"Fall 2023 - 05 Earthquake";71
726;166173;"Larstm";"2025-01-10 20:22:57.930687";"at";41122;"NoT_Luckiii";"Mini,";"noskip";11256;11216;205;4;11294;"Jump #63";71
727;170681;"Larstm";"2025-01-10 20:23:58.70813";"at";56458;"SpncrDw";"Mixed,MixedCar,SpeedMapping,";"noskip";15338;15319;206;4;16599;"So mixy";71
728;88990;"Larstm";"2025-01-10 20:24:36.058905";"at";32770;"Titlo77";"Reactor,Mixed,";"noskip";29985;29249;207;4;-1;"Burning Building";71
729;121535;"Larstm";"2025-01-10 20:24:58.190783";"at";18208;"Kristian_Gr";"LOL,";"noskip";7487;7345;208;4;-1;"Too long 6";71
730;38330;"Larstm";"2025-01-10 20:26:18.472797";"at";75660;"Neiklix";"Dirt,Plastic,";"noskip";31569;29815;209;4;34404;"World of no cruise";71
731;139109;"Larstm";"2025-01-10 20:27:52.1936";"at";88727;"illancup";"Race,";"noskip";22650;22231;210;4;22783;"IC - Syksy 04";71
732;49211;"Larstm";"2025-01-10 20:28:23.123818";"at";26563;"KlitlikasWTF";"Ice,Signature,Plastic,";"noskip";28129;23236;211;4;-1;"PLASTICE! 0066!";71
733;158879;"Larstm";"2025-01-10 20:29:35.038874";"at";67816;"vIL";"LOL,RallyCar,";"noskip";28780;23714;212;4;-1;"slow easy simply mapping";71
734;55655;"Larstm";"2025-01-10 20:30:14.804752";"at";35129;"Gogo42170";"LOL,Remake,";"noskip";20136;17718;213;4;-1;"Parking Lot (cpless)";71
735;41383;"Larstm";"2025-01-10 20:31:42.172072";"gold";81344;"Karwa80";"Tech,Competitive,Grass,";"noskip";34407;35374;213;4;37730;"KHC #4-I Can't Keep Up";72
736;171099;"Larstm";"2025-01-10 20:34:16.551989";"at";149648;"ILLUSIUUM";"Ice,Mini,Underwater,";"noskip";37669;34806;214;4;37919;"Multiple Misery Underwater";72
737;85310;"Larstm";"2025-01-10 20:40:25.501";"skip";364578;"Judozwerg";"LOL,Mini,";"freeskip";58769;128887;214;3;-1;"BatChest Christmas ft bpwnz";72
738;60880;"Larstm";"2025-01-10 20:41:01.624941";"at";30921;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";18608;17042;215;3;-1;"ICEGAMES - Red";72
739;97876;"Larstm";"2025-01-10 20:42:04.019148";"at";58092;"jack55c-TM";"Ice,Freestyle,";"noskip";19958;19735;216;3;-1;"J02";72
740;185099;"Larstm";"2025-01-10 20:43:39.643937";"at";90992;"xDawk";"Mini,";"noskip";5659;5649;217;3;5662;"Super Short 58";72
741;186102;"Larstm";"2025-01-10 20:46:44.721412";"at";181004;"asvyl";"LOL,Dirt,";"noskip";23501;22890;218;3;-1;"Bride Tower";72
742;191035;"Larstm";"2025-01-10 20:47:31.228704";"at";42255;"YutoUwU";"Reactor,Mini,Educational,";"noskip";2569;2503;219;3;2608;"Dunk - 18";72
743;103490;"Larstm";"2025-01-10 20:49:52.248063";"at";136294;"ArEyeses";"Altered Nadeo,";"noskip";37584;35825;220;3;-1;"Spring 2023 - 15 Magnet";72
744;65265;"Larstm";"2025-01-10 20:50:31.868234";"gold";33659;"hotrod";"Tech,Mini,";"noskip";26691;28301;220;3;-1;"Just another Mini #24";73
745;203221;"Larstm";"2025-01-10 20:52:49.294246";"at";133012;"Hannofagasta";"Altered Nadeo,DesertCar,";"noskip";107475;107300;221;3;-1;"Fall 2024 - 19 - DAB";73
746;129093;"Larstm";"2025-01-10 20:53:03.695692";"at";10078;"JJjoker57";"LOL,";"noskip";30454;6818;222;3;-1;"RMC free 0738";73
747;93166;"Larstm";"2025-01-10 20:54:01.434103";"gold";53660;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";17442;17878;222;3;-1;"Winding Woods - Blue";74
748;23426;"Larstm";"2025-01-10 20:58:31.295168";"at";261096;"nity68150";"Scenery,Grass,";"noskip";50848;50718;223;3;51066;"FairyGrass";74
749;98154;"Larstm";"2025-01-10 20:59:05.569986";"at";27765;"fabysco";"LOL,";"noskip";10643;9837;224;3;-1;"fab lol #611";74
750;94486;"Larstm";"2025-01-10 21:03:21.368811";"at";249906;"ArEyeses";"Altered Nadeo,";"noskip";74783;73096;225;3;82828;"Winter 2022 - 21 Magnet";74
751;147059;"Larstm";"2025-01-10 21:05:44.976925";"at";138743;"Svell_Galdur";"Race,Plastic,Educational,";"noskip";34279;33611;226;3;35981;"Galdur's Gate - 08";74
752;212329;"Larstm";"2025-01-10 21:06:29.836086";"at";40571;"Revemat";"Grass,";"noskip";41073;36889;227;3;-1;"Grassyhill";74
753;140885;"Larstm";"2025-01-10 21:09:23.184544";"at";168717;"Tekky";"LOL,";"noskip";12956;12857;228;3;14179;"idm ruinin ur day #289";74
754;87537;"Larstm";"2025-01-10 21:09:56.5355";"at";29153;"frezzsi";"SpeedFun,Stunt,Mixed,";"noskip";26216;25556;229;3;-1;"HalfLoop Ring";74
755;218045;"Larstm";"2025-01-10 21:11:15.54697";"gold";74711;"Susuwi";"Altered Nadeo,EngineOff,SnowCar,";"noskip";66420;68466;229;3;-1;"Fall 2024 - 17 Broken";75
756;122651;"Larstm";"2025-01-10 21:12:03.043457";"gold";43398;"sahtel";"Dirt,Mixed,Bobsleigh,";"noskip";34465;36274;229;3;-1;"Crab Campaign - 13";76
757;105938;"Larstm";"2025-01-10 21:15:19.149384";"at";191406;"PerleTheBudgie";"LOL,Nascar,Transitional,";"noskip";20932;20677;230;3;21207;"Spring 2023 - 07 FastMagnet";76
758;71303;"Larstm";"2025-01-10 21:22:19.011007";"gold";415182;"Clembou";"LOL,Stunt,Reactor,";"noskip";33498;34986;230;3;37103;"Ligue des Obus";77
759;110814;"Larstm";"2025-01-10 21:23:10.040167";"at";46858;"DepzyBepzy";"Tech,Ice,";"noskip";12730;12710;231;3;12737;"SD 01";77
760;50820;"Larstm";"2025-01-10 21:25:13.983793";"at";119591;"boeng";"Dirt,";"noskip";22484;22384;232;3;22563;"Tanah#004";77
761;198668;"Larstm";"2025-01-10 21:26:16.472486";"at";57415;"maersel";"SpeedTech,Scenery,SnowCar,";"noskip";33315;31998;233;3;-1;"first map";77
762;17563;"Larstm";"2025-01-10 21:27:32.908323";"gold";69572;"Taccnien";"Race,FullSpeed,SpeedDrift,";"noskip";37405;39050;233;3;-1;"just go fast duh";78
763;216754;"Larstm";"2025-01-10 21:28:55.593205";"at";78349;"AM.ild_use";"Race,FullSpeed,RPG,";"noskip";90491;72502;234;3;-1;"habit to NOT lap it";78
764;2933;"Larstm";"2025-01-10 21:31:08.172074";"at";121549;"htimh1";"Scenery,Mixed,";"noskip";69230;64910;235;3;-1;"The wormhole";78
765;59731;"Larstm";"2025-01-10 21:31:30.342097";"at";16920;"jjeFFeSS";"Race,";"noskip";15485;12533;236;3;-1;"RMC Freebie #019 - Concourse";78
766;97300;"Larstm";"2025-01-10 21:32:25.351142";"gold";50596;"PerleTheBudgie";"FullSpeed,Mini,";"noskip";15300;15388;236;3;15523;"to sd or not to sd";79
767;72511;"Larstm";"2025-01-10 21:34:02.898075";"gold";91513;"elliot";"Scenery,Transitional,Grass,";"noskip";47181;48550;236;3;-1;"Elegance";80
768;188151;"Larstm";"2025-01-10 21:35:33.742189";"at";86482;"Silixior37";"SpeedMapping,";"noskip";40871;38799;237;3;-1;"Speed Map 1";80
769;175365;"Larstm";"2025-01-10 21:36:18.610089";"at";40731;"Kilian33334";"Freestyle,";"noskip";26143;24419;238;3;-1;"Chaos Canyon";80
770;210650;"Larstm";"2025-01-10 21:37:43.977305";"at";81398;"Luddekuddekofot";"Race,SpeedFun,Grass,";"noskip";34977;34624;239;3;36099;"Free rmc 234";80
771;68215;"Larstm";"2025-01-10 21:39:38.129417";"gold";105485;"Mikey_______";"Dirt,Transitional,";"noskip";43254;44554;239;3;46075;"Cavalcade (Non MTC Version)";81
772;187004;"Larstm";"2025-01-10 21:41:48.535191";"gold";126137;"Redils Mutnauq";"Backwards,";"noskip";18310;19003;239;3;19339;"a bit tested map, but still shit 3";82
773;162587;"Larstm";"2025-01-10 21:42:24.655489";"at";31950;"Maras";"Trial,Mini,";"noskip";7768;7188;240;3;10129;"U8S - Ledge bedge";82
774;144149;"Larstm";"2025-01-10 21:42:49.196387";"at";20437;"Julius";"Remake,SnowCar,";"noskip";17136;16823;241;3;-1;"(SnowCar) [TM2] Eternity LOL #001";82
775;176589;"Larstm";"2025-01-10 21:44:21.320552";"at";87479;"Numberplay";"FullSpeed,DesertCar,";"noskip";39655;39388;242;3;41305;"NADC - Raspberry Trifle";82
776;74135;"Larstm";"2025-01-10 21:45:20.993506";"at";55044;"JobaTM";"LOL,";"noskip";25768;23649;243;3;-1;"BONK CUP - Sea Snake";82
777;18391;"Larstm";"2025-01-10 21:46:29.87803";"gold";63316;"TheChraz";"Mixed,";"noskip";54650;56798;243;3;-1;"TPT - Zig Zag";83
778;119647;"Larstm";"2025-01-10 21:47:10.894699";"skip";35948;"LovemasterTM";"Mixed,";"brokenskip";35120;-1;243;3;-1;"Effing~Castles !!";83
779;39829;"Larstm";"2025-01-10 21:49:19.167753";"at";124036;"LDG.Xicub";"Mixed,";"noskip";63153;52011;244;3;-1;"Corlagere";83
780;123336;"Larstm";"2025-01-10 21:49:53.595478";"at";30260;"TokeBenji";"LOL,";"noskip";28023;27035;245;3;-1;"Kobe";83
781;138354;"Larstm";"2025-01-10 21:56:41.728603";"gold";403030;"Doc_-.-";"LOL,Obstacle,";"noskip";22050;23252;245;3;26321;"DOC LOL #08";84
782;169404;"Larstm";"2025-01-10 21:57:43.120954";"at";56248;"illancup";"Race,";"noskip";52356;52255;246;3;-1;"TechSupport mutta matrixissa";84
783;120030;"Larstm";"2025-01-10 21:58:37.175304";"at";49800;"LovemasterTM";"Mixed,";"noskip";19390;18181;247;3;-1;"The [-Fly-] $quatter";84
784;144917;"Larstm";"2025-01-10 21:59:48.995624";"at";67136;"Majijej";"FullSpeed,Plastic,";"noskip";29070;24376;248;3;-1;"Deffinetly the challange";84
